    23	2024-01-14 19:36:02	haskell-quickcheck 2.14.3-44
    24	2024-01-14 19:36:02	haskell-random 1.2.1.1-145
    25	2024-01-14 19:36:02	haskell-scientific 0.3.7.0-106
    26	2024-01-14 19:36:02	haskell-splitmix 0.1.0.5-8
    27	2024-01-14 19:36:03	haskell-diff 0.4.1-68
    28	2024-01-14 19:36:03	haskell-distributive 0.6.2.1-202
    29	2024-01-14 19:36:03	haskell-fgl 5.8.1.1-19
    30	2024-01-14 19:36:03	haskell-text-short 0.1.5-72
    31	2024-01-14 19:36:03	haskell-time-compat 1.9.6.1-90
    32	2024-01-14 19:36:03	haskell-uuid-types 1.0.5.1-9
    33	2024-01-14 19:36:03	haskell-vector 0.13.1.0-15
    34	2024-01-14 19:36:03	licenses 20231215-2
    35	2024-01-15 15:51:41	haskell-assoc 1.0.2-236
    36	2024-01-15 15:51:41	haskell-bifunctors 5.6-47
    37	2024-01-15 15:51:41	haskell-comonad 5.0.8-231
    38	2024-01-15 15:51:41	haskell-foldable1-classes-compat 0.1-47
    39	2024-01-15 15:51:41	haskell-indexed-traversable 0.1.3-39
    40	2024-01-15 15:51:41	haskell-indexed-traversable-instances 0.1.1.2-29
    41	2024-01-15 15:51:41	haskell-semigroupoids 5.3.7-127
    42	2024-01-15 15:51:41	haskell-these 1.1.1.1-237
    43	2024-01-15 15:51:41	haskell-unordered-containers 0.2.20-3
    44	2024-01-15 15:51:42	haskell-aeson 2.1.2.1-32
    45	2024-01-15 15:51:42	haskell-regex-tdfa 1.3.2.2-29
    46	2024-01-15 15:51:42	haskell-semialign 1.2.0.1-145
    47	2024-01-15 15:51:42	haskell-strict 0.4.0.1-210
    48	2024-01-15 15:51:42	haskell-witherable 0.4.2-86
    49	2024-01-15 15:51:43	shellcheck 0.9.0-73
    50	2024-01-15 15:55:56	libxau 1.0.11-2
    51	2024-01-15 15:55:56	libxdmcp 1.1.4-2
    52	2024-01-15 15:55:56	xcb-proto 1.16.0-1
    53	2024-01-15 15:55:56	xorgproto 2023.2-1
    54	2024-01-15 15:55:58	libxcb 1.16-1
    55	2024-01-15 15:56:02	libx11 1.8.7-1
    56	2024-01-15 15:56:03	libice 1.1.1-2
    57	2024-01-15 15:56:03	libsm 1.2.4-1
    58	2024-01-15 15:56:03	libxext 1.3.5-1
    59	2024-01-15 15:56:03	libxmu 1.1.4-1
    60	2024-01-15 15:56:03	libxt 1.3.0-1
    61	2024-01-15 15:56:03	xclip 0.13-4
    62	2024-01-15 18:06:17	repo 2.39-1
    63	2024-01-15 18:06:22	gperf 3.1-5
    64	2024-01-15 18:06:49	libdrm 2.4.120-1
    65	2024-01-15 18:06:49	libpciaccess 0.17-1
    66	2024-01-15 18:06:49	libunwind 1.7.2-1
    67	2024-01-15 18:06:49	libxdamage 1.1.6-1
    68	2024-01-15 18:06:49	libxfixes 6.0.1-1
    69	2024-01-15 18:06:49	libxrender 0.9.11-1
    70	2024-01-15 18:06:49	libxshmfence 1.3.2-1
    71	2024-01-15 18:06:49	libxxf86vm 1.1.5-1
    72	2024-01-15 18:06:50	default-cursors 2-1
    73	2024-01-15 18:06:50	glu 9.0.3-1
    74	2024-01-15 18:06:50	hidapi 0.14.0-2
    75	2024-01-15 18:06:50	libglvnd 1.7.0-1
    76	2024-01-15 18:06:50	libomxil-bellagio 0.9.3-4
    77	2024-01-15 18:06:50	libxcursor 1.2.1-3
    78	2024-01-15 18:06:50	llvm-libs 16.0.6-1
    79	2024-01-15 18:06:50	lm_sensors 1:3.6.0.r41.g31d1f125-2
    80	2024-01-15 18:06:50	mesa 1:23.3.3-1
    81	2024-01-15 18:06:50	sdl12-compat 1.2.68-1
    82	2024-01-15 18:06:50	sdl2 2.28.5-1
    83	2024-01-15 18:06:50	vulkan-icd-loader 1.3.274-1
    84	2024-01-15 18:06:50	wayland 1.22.0-1
